read_header > 
read_header < err=0
dump_header > 
	code = 'MDTG' version=[0] 
	record_unit_size=[80], base_odometer=[0], trip_cnt=[6]
	offset[0]=[952]
	offset[1]=[13032]
	offset[2]=[17192]
	offset[3]=[70712]
	offset[4]=[105752]
	offset[5]=[145992]
	slack_cnt=[10], slack_unit_size=[24]
	slack[0]=[10-0001-00]
	slack[1]=[1K25MD08000007]
	slack[2]=[00000000]
	slack[3]=[K00000000000]
	slack[4]=[0000000000]
	slack[5]=[##########00000000]
	slack[6]=[K00000000000000]
	slack[7]=[12가3456]
	slack[8]=[1234567890]
	slack[9]=[12가3457]
dump_header < err=0
offset,tripid,approval,serial,vehicle_id,vehicle_type,vehicle_plate,provider_code,driver_code,odometerday,odometer,YYMMDD_HHMMSS,vss_tick,rpm_tick,brake_pressure,latitude,longtitude,true_course,accelx,accely,accelz
234712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:4],0,0,1,37513892,126955240,112,3.5,100.0,0.4
234792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:5],2,0,1,37513892,126955240,112,2.3,100.0,1.2
234872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:6],5,0,1,37513892,126955240,112,4.5,100.0,1.0
234952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:7],7,0,0,37513888,126955240,117,5.8,100.0,-3.9
235032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:8],7,0,0,37513880,126955256,118,6.4,100.0,-8.8
235112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:9],7,0,1,37513876,126955280,116,-0.4,100.0,-12.6
235192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:10],4,0,1,37513868,126955288,116,0.1,100.0,-18.5
235272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:11],0,0,1,37513860,126955320,116,1.5,100.0,-4.5
235352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:12],0,0,1,37513856,126955320,119,1.2,100.0,-5.7
235432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:13],0,0,1,37513852,126955336,119,1.0,100.0,-6.5
235512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:14],0,0,1,37513852,126955336,119,1.0,100.0,-7.1
235592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:15],0,0,1,37513856,126955336,119,1.2,100.0,-5.7
235672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:16],0,0,1,37513856,126955336,119,1.2,100.0,-6.4
235752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:17],0,0,1,37513856,126955336,119,1.1,100.0,-6.4
235832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:18],0,0,1,37513856,126955336,119,1.1,100.0,-6.8
235912,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:19],0,0,1,37513856,126955336,119,1.1,100.0,-7.7
235992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:20],0,0,1,37513856,126955336,119,1.1,100.0,-6.9
236072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:21],0,0,1,37513856,126955336,119,1.1,100.0,-7.1
236152,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:22],0,0,1,37513856,126955336,119,1.1,100.0,-7.3
236232,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:23],0,0,1,37513856,126955336,119,1.1,100.0,-7.8
236312,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:24],0,0,1,37513856,126955336,119,1.2,100.0,-7.9
236392,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:25],0,0,1,37513856,126955336,119,1.0,100.0,-8.0
236472,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:26],0,0,1,37513856,126955336,119,1.2,100.0,-8.0
236552,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:27],0,0,1,37513856,126955336,119,1.1,100.0,-7.7
236632,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:28],0,0,1,37513856,126955336,119,1.2,100.0,-7.4
236712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:29],0,0,1,37513856,126955336,119,1.1,100.0,-8.7
236792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:30],0,0,1,37513856,126955336,119,1.6,100.0,1.9
236872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:31],4,0,1,37513856,126955336,119,2.1,100.0,2.1
236952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:32],5,0,0,37513856,126955336,119,-1.0,100.0,-6.5
237032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:33],4,0,1,37513852,126955352,118,-1.4,100.0,-13.4
237112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:34],2,0,1,37513844,126955368,116,-0.1,100.0,-16.9
237192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:35],0,0,1,37513840,126955392,115,-0.2,100.0,-5.7
237272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:36],0,0,1,37513836,126955392,97,-0.7,100.0,-7.9
237352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:37],0,0,1,37513836,126955392,97,-0.7,100.0,-7.9
237432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:38],0,0,1,37513836,126955392,97,-0.4,100.0,-8.0
237512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:39],0,0,1,37513836,126955392,97,-0.8,100.0,-8.0
237592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:40],0,0,1,37513836,126955392,97,-0.5,100.0,-8.1
237672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:41],0,0,1,37513840,126955392,97,-0.5,100.0,-8.0
237752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:42],0,0,1,37513840,126955392,97,-0.6,100.0,-8.2
237832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:43],0,0,1,37513840,126955392,97,-0.7,100.0,-8.2
237912,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:44],0,0,1,37513840,126955392,97,-0.6,100.0,-8.2
237992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:45],0,0,1,37513840,126955392,97,-0.7,100.0,-8.2
238072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:46],0,0,1,37513840,126955392,97,-0.6,100.0,-8.4
238152,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:47],0,0,1,37513840,126955392,97,-0.5,100.0,-8.1
238232,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:48],0,0,1,37513840,126955392,97,-0.7,100.0,-8.4
238312,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:49],0,0,1,37513840,126955392,97,-0.6,100.0,-8.4
238392,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:50],0,0,1,37513840,126955392,97,-0.4,100.0,-3.6
238472,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:51],2,0,1,37513840,126955392,97,-0.2,100.0,2.1
238552,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:52],6,1211,1,37513840,126955392,97,2.2,100.0,-0.6
238632,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:53],8,1258,0,37513836,126955392,119,1.4,100.0,-6.8
238712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:54],8,0,0,37513832,126955408,120,2.6,100.0,-8.2
238792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:55],7,0,0,37513816,126955440,117,-4.1,100.0,-11.0
238872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:56],7,0,0,37513808,126955448,115,-0.8,100.0,-9.1
238952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:57],8,0,0,37513796,126955480,118,-1.0,100.0,-10.5
239032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:58],8,0,0,37513792,126955496,118,-5.1,100.0,-10.4
239112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:38:59],8,0,1,37513780,126955520,119,-1.8,100.0,-18.2
239192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:0],6,0,1,37513768,126955552,120,-1.7,100.0,-15.0
239272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:1],6,0,1,37513752,126955568,121,0.6,100.0,-10.1
239352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:2],6,0,1,37513740,126955600,123,4.7,100.0,-8.8
239432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:3],6,0,1,37513728,126955616,125,2.1,100.0,-6.2
239512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:4],8,0,0,37513720,126955632,127,1.2,100.0,-12.8
239592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:5],7,0,0,37513712,126955648,130,-1.0,100.0,-10.3
239672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:6],7,0,0,37513692,126955664,135,3.6,100.0,-13.7
239752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:7],6,0,1,37513672,126955680,140,-3.8,100.0,-8.9
239832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:8],6,0,1,37513652,126955696,145,1.6,100.0,-12.6
239912,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:9],6,0,1,37513632,126955712,150,0.0,100.0,-6.4
239992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:10],6,0,1,37513620,126955712,156,-1.4,100.0,-10.2
240072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:11],6,0,0,37513600,126955728,162,6.1,100.0,-11.1
240152,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:12],7,0,0,37513576,126955728,168,-2.0,100.0,-9.1
240232,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:13],6,0,1,37513560,126955728,180,3.2,100.0,-12.6
240312,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:14],5,0,1,37513540,126955728,185,0.4,100.0,-13.1
240392,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:15],5,0,1,37513524,126955728,194,1.6,99.8,-21.7
240472,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:16],3,0,1,37513500,126955712,204,1.4,100.0,-11.7
240552,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:17],2,0,1,37513488,126955712,215,2.8,100.0,-10.4
240632,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:18],2,0,1,37513484,126955696,214,1.7,100.0,-10.2
240712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:19],3,0,1,37513476,126955696,215,1.5,100.0,-9.8
240792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:20],3,0,1,37513472,126955696,218,1.1,100.0,-8.6
240872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:21],4,0,1,37513468,126955680,227,2.8,100.0,-9.5
240952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:22],5,0,1,37513464,126955680,223,4.2,100.0,-9.7
241032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:23],7,0,0,37513452,126955664,229,2.7,100.0,-8.6
241112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:24],7,0,1,37513444,126955648,225,2.8,100.0,-12.0
241192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:25],7,0,1,37513432,126955632,224,-0.8,100.0,-18.0
241272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:26],5,0,1,37513416,126955616,224,1.7,100.0,-17.1
241352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:27],4,0,1,37513404,126955600,223,1.5,100.0,-15.6
241432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:28],3,0,1,37513388,126955584,223,0.4,100.0,-13.0
241512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:29],4,0,1,37513380,126955584,223,1.3,100.0,-7.2
241592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:30],6,0,1,37513376,126955568,223,0.9,100.0,-11.2
241672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:31],6,0,1,37513372,126955568,223,0.2,100.0,-12.4
241752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:32],6,0,1,37513360,126955552,222,0.3,100.0,-16.2
241832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:33],4,0,1,37513352,126955536,222,0.5,100.0,-17.4
241912,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:34],3,0,1,37513340,126955520,222,1.0,100.0,-13.9
241992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:35],3,0,1,37513328,126955496,223,0.3,100.0,-15.2
242072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:36],2,0,1,37513320,126955496,221,0.5,100.0,-18.2
242152,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:37],0,0,1,37513312,126955480,221,0.3,100.0,-16.9
242232,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:38],0,0,1,37513308,126955464,218,0.4,100.0,-13.1
242312,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:39],0,0,1,37513308,126955464,218,0.5,100.0,-13.1
242392,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:40],0,0,1,37513308,126955464,218,0.6,100.0,-12.8
242472,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:41],0,0,1,37513308,126955464,218,0.5,100.0,-12.9
242552,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:42],0,0,1,37513308,126955464,218,0.5,100.0,-12.8
242632,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:43],0,0,1,37513308,126955464,218,0.5,100.0,-12.8
242712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:44],0,0,1,37513308,126955464,218,0.5,100.0,-13.0
242792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:45],0,0,1,37513308,126955464,218,0.6,100.0,-12.9
242872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:46],0,0,1,37513308,126955464,218,0.5,100.0,-12.9
242952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:47],0,0,1,37513308,126955464,218,0.5,100.0,-12.8
243032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:48],0,0,1,37513308,126955464,218,0.5,100.0,-12.8
243112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:49],0,0,1,37513308,126955464,218,0.6,100.0,-12.8
243192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:50],0,0,1,37513308,126955464,218,0.6,100.0,-12.8
243272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:51],0,0,1,37513308,126955464,218,0.5,100.0,-12.8
243352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:52],0,0,1,37513308,126955464,218,0.4,100.0,-12.8
243432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:53],0,0,1,37513308,126955464,218,0.4,100.0,-12.9
243512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:54],0,0,1,37513308,126955464,218,0.6,100.0,-12.8
243592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:55],0,0,1,37513308,126955464,218,0.4,100.0,-13.0
243672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:56],0,0,1,37513308,126955464,218,0.6,100.0,-12.9
243752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:57],0,0,1,37513308,126955464,218,0.6,100.0,-12.8
243832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:58],0,0,1,37513308,126955464,218,0.6,100.0,-12.8
243912,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:39:59],0,0,1,37513308,126955464,218,0.4,100.0,-12.9
243992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:0],0,0,1,37513308,126955464,218,0.6,100.0,-12.9
244072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:1],0,0,1,37513308,126955464,218,0.3,100.0,-5.1
244152,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:2],3,0,1,37513308,126955464,218,0.0,100.0,-8.5
244232,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:3],4,0,1,37513308,126955464,218,2.3,100.0,-7.6
244312,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:4],6,0,0,37513304,126955464,228,-0.7,100.0,-8.3
244392,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:5],7,0,0,37513300,126955448,229,-1.3,100.0,-10.5
244472,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:6],9,0,0,37513292,126955440,226,1.6,100.0,-6.7
244552,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:7],11,0,0,37513280,126955424,227,-0.9,100.0,-11.1
244632,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:8],11,0,0,37513260,126955408,225,-1.5,100.0,-11.9
244712,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:9],12,0,0,37513244,126955368,227,-2.1,100.0,-7.8
244792,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:10],14,0,0,37513224,126955352,229,1.4,100.0,-11.4
244872,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:11],16,0,0,37513204,126955320,232,0.6,100.0,-3.6
244952,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:12],22,0,0,37513180,126955280,234,0.7,100.0,3.4
245032,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:13],25,0,0,37513156,126955240,234,0.8,100.0,-16.3
245112,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:14],24,0,1,37513124,126955176,235,-0.1,98.7,-17.1
245192,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:15],23,0,1,37513084,126955112,235,0.9,100.0,-14.3
245272,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:16],23,0,1,37513052,126955048,235,-1.7,100.0,-13.6
245352,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:17],26,0,1,37513012,126954976,235,-0.8,100.0,-2.8
245432,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:18],29,0,0,37512980,126954920,236,-5.6,100.0,-0.6
245512,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:19],33,1130,0,37512944,126954848,236,-0.5,99.6,1.4
245592,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:20],36,1912,0,37512900,126954768,235,4.0,100.0,-3.9
245672,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:21],36,1943,0,37512860,126954672,235,12.7,99.7,-13.0
245752,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:22],37,1966,0,37512804,126954576,235,10.1,100.0,-10.9
245832,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:23],38,2000,0,37512752,126954472,234,16.0,99.1,-6.3
245912,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:24],39,2049,0,37512696,126954376,231,7.2,100.0,-4.6
245992,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:25],40,2104,0,37512628,126954280,225,8.7,100.0,-13.6
246072,6,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,11,39059,[2022/10/25_10:40:26],39,2032,0,37512556,126954200,222,8.5,100.0,-12.4
