read_header > 
read_header < err=0
dump_header > 
	code = 'MDTG' version=[0] 
	record_unit_size=[80], base_odometer=[0], trip_cnt=[4]
	offset[0]=[952]
	offset[1]=[13032]
	offset[2]=[17192]
	offset[3]=[70712]
	slack_cnt=[10], slack_unit_size=[24]
	slack[0]=[10-0001-00]
	slack[1]=[1K25MD08000007]
	slack[2]=[00000000]
	slack[3]=[K00000000000]
	slack[4]=[0000000000]
	slack[5]=[##########00000000]
	slack[6]=[K00000000000000]
	slack[7]=[12가3456]
	slack[8]=[1234567890]
	slack[9]=[12가3457]
dump_header < err=0
offset,tripid,approval,serial,vehicle_id,vehicle_type,vehicle_plate,provider_code,driver_code,odometerday,odometer,YYMMDD_HHMMSS,vss_tick,rpm_tick,brake_pressure,latitude,longtitude,true_course,accelx,accely,accelz
51672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:24],0,0,0,37525792,126889760,292,-6.8,100.0,-12.9
51752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:25],0,0,0,37525792,126889760,292,-6.8,100.0,-13.6
51832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:26],0,0,0,37525792,126889760,292,-6.8,100.0,-13.7
51912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:27],0,0,0,37525792,126889760,292,-6.8,100.0,-13.8
51992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:28],0,0,0,37525792,126889760,292,-6.9,100.0,-13.6
52072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:29],0,0,0,37525792,126889760,292,-6.9,100.0,-13.8
52152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:30],0,0,0,37525792,126889760,292,-6.9,100.0,-13.8
52232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:31],0,0,0,37525792,126889760,292,-6.9,100.0,-13.8
52312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:32],0,0,0,37525792,126889760,292,-6.9,100.0,-13.8
52392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:33],0,0,0,37525792,126889760,292,-6.9,100.0,-13.7
52472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:34],0,0,0,37525792,126889760,292,-6.8,100.0,-13.6
52552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:35],0,0,0,37525792,126889760,292,-6.8,100.0,-13.8
52632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:36],0,0,0,37525792,126889760,292,-6.9,100.0,-13.8
52712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:38],0,0,0,37525792,126889760,292,-6.8,100.0,-13.8
52792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:38],0,0,0,37525792,126889760,292,-6.9,100.0,-13.7
52872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:39],0,0,0,37525792,126889760,292,-6.9,100.0,-13.7
52952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:40],0,0,0,37525792,126889760,292,-6.8,100.0,-13.7
53032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:41],0,0,0,37525792,126889760,292,-6.9,100.0,-13.7
53112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:42],0,0,0,37525700,126889808,162,-6.9,100.0,-13.6
53192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:43],0,0,0,37525696,126889808,165,-6.8,100.0,-13.6
53272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:44],0,0,0,37525692,126889808,230,-6.8,100.0,-13.7
53352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:45],0,0,0,37525688,126889808,248,-6.8,100.0,-13.7
53432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:46],0,0,0,37525688,126889808,248,-6.9,100.0,-13.8
53512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:47],0,0,0,37525688,126889808,248,-6.9,100.0,-13.8
53592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:49],0,0,0,37525688,126889808,248,-6.9,100.0,-13.8
53672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:49],0,0,0,37525688,126889808,248,-6.9,100.0,-13.9
53752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:51],0,0,0,37525688,126889808,248,-6.8,100.0,-13.8
53832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:51],0,0,0,37525688,126889808,248,-6.9,100.0,-13.7
53912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:52],0,0,0,37525688,126889808,248,-6.9,100.0,-13.8
53992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:53],0,0,0,37525688,126889808,248,-6.8,100.0,-13.7
54072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:54],0,0,0,37525688,126889808,248,-6.8,100.0,-13.8
54152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:55],0,0,0,37525688,126889808,248,-6.9,100.0,-13.7
54232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:57],0,0,0,37525688,126889808,248,-6.9,100.0,-13.6
54312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:57],0,0,0,37525688,126889808,248,-6.9,100.0,-13.7
54392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:58],0,0,0,37525688,126889808,248,-6.8,100.0,-13.6
54472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:0:59],0,0,0,37525688,126889808,248,-6.9,100.0,-13.6
54552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:1],0,0,0,37525688,126889808,248,-6.9,100.0,-13.6
54632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:1],0,0,0,37525688,126889808,248,-6.8,100.0,-13.7
54712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:3],0,0,0,37525688,126889808,248,-6.9,100.0,-13.8
54792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:3],0,0,0,37525688,126889808,248,-6.9,100.0,-13.6
54872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:5],0,0,0,37525688,126889808,248,-6.9,100.0,-13.8
54952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:5],0,0,0,37525688,126889808,248,-6.8,100.0,-13.8
55032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:6],0,0,0,37525688,126889808,248,-6.9,100.0,-13.7
55112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:7],0,0,0,37525688,126889808,248,-6.9,100.0,-13.6
55192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:8],0,0,0,37525688,126889808,248,-6.8,100.0,-13.6
55272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:9],0,0,0,37525688,126889808,248,-6.9,100.0,-13.7
55352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:10],0,0,0,37525688,126889808,248,-6.9,100.0,-13.8
55432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:11],0,0,0,37525688,126889808,248,-6.9,100.0,-13.8
55512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:12],0,0,0,37525688,126889808,248,-6.8,100.0,-13.8
55592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:13],0,0,0,37525688,126889808,248,-6.9,100.0,-13.7
55672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:14],0,0,0,37525688,126889808,248,-6.8,100.0,-13.7
55752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:15],0,0,0,37525688,126889808,248,-6.8,100.0,-13.8
55832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:16],0,0,0,37525688,126889808,248,-6.8,100.0,-13.8
55912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:17],0,0,0,37525688,126889808,248,-6.9,100.0,-13.8
55992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:18],0,0,0,37525688,126889808,248,-6.8,100.0,-13.8
56072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:19],0,0,0,37525688,126889808,248,-6.8,100.0,-13.9
56152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:20],0,0,0,37525688,126889808,248,-6.9,100.0,-13.9
56232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:21],0,0,0,37525688,126889808,248,-6.8,100.0,-14.0
56312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:22],0,0,0,37525688,126889808,248,-6.9,100.0,-13.9
56392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:23],0,0,0,37525688,126889808,248,-6.8,100.0,-13.8
56472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:24],0,0,0,37525688,126889808,248,-6.9,100.0,-13.9
56552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:25],0,0,0,37525688,126889808,248,-6.7,100.0,-13.8
56632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:27],0,0,0,37525688,126889808,248,-6.9,100.0,-13.8
56712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:27],0,0,0,37525688,126889808,248,-6.8,100.0,-13.9
56792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:28],0,0,0,37525688,126889808,248,-6.9,100.0,-13.9
56872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:29],0,0,0,37525688,126889808,248,-6.8,100.0,-13.9
56952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:31],0,0,0,37525688,126889808,248,-6.9,100.0,-14.0
57032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:31],0,0,0,37525688,126889808,248,-6.9,100.0,-14.0
57112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:33],0,0,0,37525688,126889808,248,-6.9,100.0,-13.9
57192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:33],0,0,0,37525688,126889808,248,-6.9,100.0,-13.9
57272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:34],0,0,0,37525688,126889808,248,-6.9,100.0,-14.0
57352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:35],0,0,0,37525688,126889808,248,-6.9,100.0,-14.0
57432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:36],0,0,0,37525688,126889808,248,-6.7,100.0,-9.2
57512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:37],0,0,0,37525688,126889808,248,-6.7,100.0,-8.5
57592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:38],0,0,0,37525688,126889808,248,-6.7,100.0,-8.4
57672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:39],0,0,0,37525688,126889808,248,-6.7,100.0,-8.5
57752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:40],0,0,0,37525688,126889808,248,-6.7,100.0,-8.4
57832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:41],0,0,0,37525688,126889808,248,-6.8,100.0,-8.5
57912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:42],0,0,0,37525688,126889808,248,-6.8,100.0,-8.5
57992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:44],0,0,0,37525688,126889808,248,-6.8,100.0,-8.5
58072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:44],0,0,0,37525688,126889808,248,-6.8,100.0,-8.5
58152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:46],0,0,0,37525688,126889808,248,-6.7,100.0,-8.4
58232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:46],0,0,0,37525688,126889808,248,-6.7,100.0,-8.4
58312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:48],0,0,0,37525688,126889808,248,-6.7,100.0,-8.3
58392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:48],0,0,0,37525688,126889808,248,-6.7,100.0,-8.4
58472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:49],0,0,0,37525688,126889808,248,-6.7,100.0,-8.3
58552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:50],0,0,0,37525688,126889808,248,-6.7,100.0,-8.3
58632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:51],0,0,0,37525688,126889808,248,-6.8,100.0,-8.3
58712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:52],0,0,0,37525688,126889808,248,-6.7,100.0,-8.2
58792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:53],0,0,0,37525688,126889808,248,-6.7,100.0,-8.2
58872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:54],0,0,0,37525688,126889808,248,-6.7,100.0,-8.3
58952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:55],0,0,0,37525688,126889808,248,-6.7,100.0,-8.3
59032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:56],0,0,0,37525688,126889808,248,-6.7,100.0,-8.3
59112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:57],0,0,0,37525688,126889808,248,-6.7,100.0,-8.5
59192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:58],0,0,0,37525688,126889808,248,-6.8,100.0,-8.4
59272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:1:59],0,0,0,37525688,126889808,248,-6.8,100.0,-8.4
59352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:1],0,0,0,37525688,126889808,248,-6.8,100.0,-8.4
59432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:1],0,0,0,37525688,126889808,248,-6.7,100.0,-8.5
59512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:3],0,0,0,37525688,126889808,248,-6.7,100.0,-8.5
59592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:3],0,0,0,37525688,126889808,248,-6.6,100.0,-8.5
59672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:4],0,0,0,37525688,126889808,248,-6.8,100.0,-8.7
59752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:5],0,0,0,37525688,126889808,248,-6.7,100.0,-8.7
59832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:6],0,0,0,37525688,126889808,248,-6.7,100.0,-8.8
59912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:7],0,0,0,37525688,126889808,248,-6.7,100.0,-8.8
59992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:8],0,0,0,37525688,126889808,248,-6.8,100.0,-9.1
60072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:9],0,0,0,37525688,126889808,248,-6.8,100.0,-9.1
60152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:11],0,0,0,37525688,126889808,248,-6.7,100.0,-9.2
60232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:11],0,0,0,37525688,126889808,248,-6.8,100.0,-9.2
60312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:12],0,0,0,37525688,126889808,248,-6.8,100.0,-9.7
60392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:14],0,0,0,37525688,126889808,248,-6.8,100.0,-9.8
60472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:14],0,0,0,37525688,126889808,248,-6.7,100.0,-9.8
60552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:15],0,0,0,37525688,126889808,248,-6.8,100.0,-9.6
60632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:16],0,0,0,37525688,126889808,248,-6.8,100.0,-10.0
60712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:17],0,0,0,37525688,126889808,248,-6.8,100.0,-10.5
60792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:18],0,0,0,37525688,126889808,248,-6.7,100.0,-9.9
60872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:19],0,0,0,37525688,126889808,248,-6.8,100.0,-9.9
60952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:20],0,0,0,37525688,126889808,248,-6.7,100.0,-9.9
61032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:21],0,0,0,37525688,126889808,248,-6.8,100.0,-10.1
61112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:22],0,0,0,37525688,126889808,248,-6.8,100.0,-9.9
61192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:23],0,0,0,37525688,126889808,248,-6.7,100.0,-9.7
61272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:24],0,0,0,37525688,126889808,248,-6.8,100.0,-10.7
61352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:25],0,0,0,37525688,126889808,248,-6.8,100.0,-9.9
61432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:26],0,0,0,37525688,126889808,248,-6.8,100.0,-11.0
61512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:28],0,0,0,37525688,126889808,248,-6.8,100.0,-10.5
61592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:28],0,0,0,37525688,126889808,248,-6.9,100.0,-11.3
61672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:29],0,0,0,37525688,126889808,248,-6.8,100.0,-11.2
61752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:30],0,0,0,37525688,126889808,248,-6.8,100.0,-11.4
61832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:32],0,0,0,37525688,126889808,248,-6.9,100.0,-11.0
61912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:32],0,0,0,37525688,126889808,248,-6.7,100.0,-10.7
61992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:33],0,0,0,37525688,126889808,248,-6.7,100.0,-11.3
62072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:34],0,0,0,37525688,126889808,248,-6.7,100.0,-12.2
62152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:35],0,0,0,37525688,126889808,248,-6.8,100.0,-11.3
62232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:36],0,0,0,37525688,126889808,248,-6.8,100.0,-11.6
62312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:37],0,0,0,37525688,126889808,248,-6.9,100.0,-11.9
62392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:38],0,0,0,37525688,126889808,248,-6.8,100.0,-11.8
62472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:39],0,0,0,37525688,126889808,248,-6.7,100.0,-11.9
62552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:40],0,0,0,37525688,126889808,248,-6.8,100.0,-12.0
62632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:41],0,0,0,37525688,126889808,248,-6.8,100.0,-12.1
62712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:42],0,0,0,37525688,126889808,248,-6.8,100.0,-11.9
62792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:44],0,0,0,37525688,126889808,248,-6.8,100.0,-12.2
62872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:44],0,0,0,37525688,126889808,248,-7.0,100.0,-12.9
62952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:45],0,0,0,37525688,126889808,248,-6.8,100.0,-12.1
63032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:46],0,0,0,37525688,126889808,248,-6.9,100.0,-12.0
63112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_6:2:47],0,0,0,37525688,126889808,248,-6.9,100.0,-11.9
